Actual_Traffic,Predicted_Traffic,Absolute_Error
114,41.76663795541947,72.23336204458053
50,-2.3658788660019354,52.365878866001935
568,461.5754652203357,106.42453477966433
186,237.56301049799936,51.56301049799936
1065,997.6882885232737,67.31171147672626
47,114.51509200034229,67.51509200034229
1360,1390.9050152191535,30.905015219153483
238,219.50444501613367,18.495554983866327
437,523.7383251673451,86.73832516734512
60,-22.335345401683753,82.33534540168375
1599,1516.0631867206912,82.93681327930881
1248,1356.705057328461,108.70505732846095
1657,1607.971115662295,49.028884337704994
1586,1633.757239557618,47.75723955761805
1298,1332.4369956683472,34.43699566834721
985,1043.2831875536103,58.28318755361033
43,55.026208925607534,12.026208925607534
1559,1513.3802017403168,45.61979825968319
1379,1338.440319431877,40.559680568122985
834,885.2456109977411,51.245610997741096
1592,1650.7933778324377,58.79337783243773
1626,1413.803195590368,212.19680440963202
63,58.647813112276935,4.3521868877230645
84,81.16070121923553,2.839298780764466
1008,1039.1543658458584,31.154365845858365
1501,1475.6118137332699,25.388186266730145
45,52.61360361219295,7.6136036121929465
1733,1595.96787248274,137.03212751726005
195,166.5782774930434,28.4217225069566
1644,1780.4329149347122,136.43291493471224
891,849.9888704025936,41.01112959740635
1386,1407.948054603683,21.948054603682976
321,443.70167056452385,122.70167056452385
316,351.11164045936744,35.111640459367436
250,219.93718202144566,30.062817978554335
166,158.6067075360304,7.393292463969601
1601,1462.6386813286035,138.36131867139648
338,282.368962373974,55.631037626026
573,598.8065600674455,25.806560067445503
1467,1420.4670136160887,46.53298638391129
1178,1344.772403347572,166.77240334757198
1409,1380.704037411289,28.295962588711063
1114,1145.2023900800202,31.202390080020223
1170,1192.3953851109918,22.39538511099181
927,1055.94658276463,128.94658276462997
1178,1194.4824533036874,16.482453303687407
1616,1584.6074740864276,31.3925259135724
1199,1257.4137920932412,58.41379209324123
160,97.10888909789333,62.891110902106675
121,136.04386904082583,15.043869040825825
1085,1054.1456621906252,30.854337809374783
537,537.2025277330887,0.20252773308868655
1445,1478.0504359925044,33.05043599250439
243,277.1534125929961,34.15341259299612
1440,1402.4058417695414,37.59415823045856
1478,1450.4449580230078,27.555041976992243
118,35.628215388536546,82.37178461146345
1300,1190.2447645039013,109.75523549609875
752,814.6691205660029,62.6691205660029
1578,1491.673366285598,86.32663371440208
1521,1498.5224167446806,22.47758325531936
179,180.5078645833562,1.507864583356195
1007,1174.5387664318202,167.53876643182025
1511,1440.556273334222,70.44372666577806
203,301.088484194387,98.08848419438698
1261,1004.1720335587546,256.8279664412454
139,167.76604451047865,28.76604451047865
713,742.1252298351862,29.125229835186246
611,712.7356080354544,101.73560803545445
1770,1641.9315827637558,128.06841723624416
1643,1544.463941672098,98.53605832790208
126,75.62314455015644,50.37685544984356
44,33.303729034561,10.696270965438998
225,228.51036521388346,3.5103652138834605
1466,1497.7279659871426,31.727965987142625
824,849.0545010494632,25.05450104946317
1726,1790.2904639498943,64.29046394989427
226,266.6261807752976,40.6261807752976
1454,1744.577027551922,290.5770275519219
467,394.8769117201837,72.12308827981627
1513,1348.5470524895704,164.45294751042957
1311,1223.7535946215557,87.24640537844425
116,42.526529027676816,73.47347097232318
157,150.30708132234395,6.692918677656053
1489,1530.1639717116136,41.16397171161361
1320,1350.5036746681694,30.503674668169424
1167,1061.1936618249047,105.80633817509533
718,759.9428290672514,41.94282906725141
1850,1813.3329072570045,36.667092742995465
764,680.1125421198508,83.88745788014921
765,822.5731302162786,57.57313021627863
1508,1500.58666843378,7.413331566219995
1309,1331.2334207158935,22.233420715893544
1611,1587.0743185775543,23.925681422445678
436,341.2766885016749,94.72331149832507
1375,1229.4720890011463,145.5279109988537
687,630.8560729412955,56.14392705870455
316,422.90342087918515,106.90342087918515
250,240.18381235949596,9.81618764050404
231,282.9234285099103,51.92342850991031
1709,1634.5670184686817,74.43298153131832
1225,1048.635554897421,176.3644451025791
175,171.0645486451334,3.9354513548665864
478,499.9630540309317,21.963054030931687
1761,1659.0472784989263,101.95272150107371
1545,1374.8651339572243,170.13486604277568
1473,1410.578356362665,62.42164363733491
270,269.56018084918946,0.4398191508105356
1679,1637.4217636997992,41.57823630020084
1549,1411.9844567925907,137.01554320740934
922,972.4411149270903,50.441114927090325
1304,1499.893131795331,195.8931317953311
1634,1762.379914378258,128.37991437825804
164,108.31047718137279,55.68952281862721
645,847.8970904321477,202.8970904321477
1560,1441.3525466861765,118.64745331382346
1016,1177.1882638407285,161.1882638407285
1136,1121.1754935186202,14.824506481379785
1186,1161.5129465616135,24.48705343838651
484,448.65195550990506,35.348044490094935
983,914.5101879754235,68.48981202457651
891,1101.2029661592044,210.20296615920438
1120,1006.949777558474,113.05022244152599
1115,1129.8016701894067,14.80167018940665
1385,1393.7389545405813,8.73895454058129
1504,1467.5123439146168,36.48765608538315
157,173.05262442765218,16.052624427652177
313,393.54442381611614,80.54442381611614
946,916.3392186551607,29.66078134483928
1680,1568.8382971159917,111.16170288400826
1026,896.1781140129114,129.82188598708865
267,337.0105330941992,70.01053309419922
166,120.08904531897133,45.91095468102867
44,45.3843830919152,1.384383091915197
1576,1764.2870430588978,188.28704305889778
1625,1561.0404635265807,63.95953647341935
593,650.3278764072488,57.32787640724882
1434,1451.1780575384269,17.178057538426856
71,-3.5640825773059532,74.56408257730595
70,20.257347619780603,49.7426523802194
360,405.5808692117164,45.58086921171639
948,1295.9481808755925,347.94818087559247
1113,935.3618797662948,177.6381202337052
310,272.73866895968547,37.26133104031453
1314,1447.7964610078423,133.79646100784225
235,176.05891600905545,58.94108399094455
155,221.60352633566538,66.60352633566538
1152,1200.4586200280141,48.45862002801414
1296,1309.6251641832919,13.625164183291872
1546,1483.0232725298874,62.976727470112564
941,959.9331088481207,18.933108848120696
301,475.78707371369376,174.78707371369376
1376,1422.3052998825028,46.30529988250282
912,1141.9600120903235,229.96001209032352
726,695.5462100228483,30.4537899771517
95,116.02045944153326,21.020459441533262
797,820.0365195197528,23.0365195197528
1315,1366.3518602511997,51.351860251199696
659,646.9666198012461,12.033380198753889
1347,1173.5628255476458,173.43717445235416
143,236.76500841098027,93.76500841098027
1177,1298.6241864025696,121.62418640256965
101,118.90791132121933,17.90791132121933
1280,1234.3780732115306,45.62192678846941
1602,1620.2926140241639,18.292614024163868
236,179.19335702581247,56.806642974187525
1150,1044.1718761632483,105.82812383675173
165,264.1699305090625,99.16993050906251
1581,1591.847838885841,10.847838885840929
967,918.3387518636835,48.661248136316544
1445,1471.349025659987,26.349025659987092
255,318.7276068864968,63.7276068864968
1502,1458.6923822627473,43.30761773725271
88,104.4039819824958,16.403981982495793
1460,1434.646335103136,25.353664896864075
1509,1654.6231545971161,145.62315459711613
34,-52.71198228035041,86.71198228035041
1368,1421.5955980761728,53.59559807617279
1473,1433.943220419012,39.05677958098795
1588,1531.4644556096769,56.53554439032314
1732,1639.188417831851,92.81158216814902
1406,1452.4293190991755,46.42931909917547
1604,1530.997825986352,73.00217401364807
509,488.7005807881767,20.299419211823306
162,100.0941424345433,61.9058575654567
1340,1405.0761481128384,65.07614811283838
191,141.4821259379039,49.5178740620961
1596,1688.8013314931118,92.80133149311177
1294,1332.0225031060936,38.02250310609361
1457,1647.290922552717,190.2909225527169
1259,1231.4191390120113,27.58086098798867
232,340.14811708288926,108.14811708288926
340,358.23204741329437,18.232047413294367
210,151.79922069995223,58.20077930004777
177,163.57218916235252,13.427810837647485
1722,1685.5559900788,36.44400992119995
118,177.07265453586456,59.07265453586456
1072,1265.3030253314678,193.30302533146778
1215,1325.2339729583466,110.23397295834661
836,1041.621879888359,205.621879888359
539,513.6278157795756,25.3721842204244
610,675.3414531600708,65.34145316007084
1515,1380.447919004202,134.55208099579795
1542,1428.3845274162254,113.61547258377459
395,432.9991722819334,37.9991722819334
1610,1617.2685388461598,7.2685388461597995
192,233.82259311624978,41.82259311624978
1576,1452.7386997510803,123.26130024891972
67,44.31547127630961,22.68452872369039
328,423.9572392443723,95.95723924437232
1330,1300.1139643588592,29.88603564114078
1285,1336.823219874557,51.823219874557026
891,956.0343951424608,65.03439514246077
482,407.6756269803733,74.3243730196267
93,35.65191309288514,57.34808690711486
1432,1432.0049360114303,0.004936011430345388
1420,1443.1437314113355,23.143731411335466
1599,1720.305711706964,121.30571170696408
1202,1051.9117856334224,150.08821436657763
117,77.93111076949526,39.06888923050474
1518,1469.6056953637767,48.394304636223296
223,331.9363514692859,108.93635146928591
1146,1192.1194263557081,46.11942635570813
364,341.0458163857802,22.9541836142198
222,141.5741894658306,80.42581053416939
268,296.00326616427765,28.003266164277647
49,29.65482001607984,19.34517998392016
569,584.6541916764729,15.65419167647292
1614,1499.3809132540055,114.61908674599454
1434,1431.793680532155,2.2063194678451055
1606,1549.3640266338302,56.635973366169765
478,387.6008173197764,90.39918268022359
80,140.69074180130588,60.690741801305876
1653,1533.874368128153,119.12563187184696
1271,1271.9220890032411,0.9220890032411262
111,43.579823038210066,67.42017696178993
904,945.5569544500372,41.55695445003721
1367,1391.934959711862,24.934959711861893
1054,1088.9943050675383,34.994305067538335
152,123.3157451643101,28.6842548356899
434,378.284724558814,55.71527544118601
900,861.1740588539384,38.82594114606161
909,831.3604851010276,77.63951489897238
168,186.88574773879373,18.885747738793725
1145,1343.6342648169514,198.63426481695137
1574,1523.277442747124,50.72255725287596
961,1105.782031343446,144.78203134344608
767,700.9604987310072,66.03950126899281
1607,1675.4194791644231,68.41947916442314
809,717.1298731315387,91.87012686846128
760,812.8901613274683,52.89016132746826
1345,1440.0328567579481,95.03285675794814
1346,1314.9839925904298,31.016007409570193
37,22.427005081419793,14.572994918580207
196,158.2077820032032,37.79221799679681
1689,1570.1904261726843,118.80957382731572
1328,1216.6675098240678,111.33249017593221
1346,1329.7572081800574,16.242791819942568
1458,1354.32441871571,103.67558128429005
759,807.3696454259072,48.36964542590715
1555,1544.76228350463,10.237716495370023
1535,1398.4600084966958,136.53999150330424
1239,1334.1119142636385,95.11191426363848
1705,1581.0822062986897,123.9177937013103
843,838.588818066304,4.411181933695957
890,896.798303576776,6.798303576775993
1427,1397.9428916209727,29.05710837902734
762,776.7647657093918,14.764765709391781
1599,1713.394818627858,114.39481862785806
67,94.33088569289248,27.33088569289248
73,66.10519736714718,6.894802632852816
622,632.1767887653236,10.176788765323636
1741,1733.2040210630369,7.795978936963138
1300,1188.5744128837086,111.42558711629135
1301,1353.438594366582,52.43859436658204
1415,1398.8432890603904,16.15671093960964
1446,1415.758096535349,30.24190346465093
82,57.133452825712766,24.866547174287234
1186,984.1478996514463,201.85210034855368
1132,1034.4975884338987,97.50241156610127
142,112.23119071582119,29.768809284178815
236,295.30631566393856,59.30631566393856
45,8.770810211718299,36.2291897882817
1240,1452.1857939403046,212.18579394030462
1493,1468.7656027332368,24.234397266763153
1562,1446.0355334476774,115.96446655232262
1603,1397.9862027476524,205.01379725234756
723,711.682912654428,11.317087345571963
1107,1089.79162630953,17.208373690469898
1396,1264.6953491513286,131.30465084867137
915,732.1995956117639,182.80040438823607
593,638.0703759746158,45.070375974615786
1105,1118.087885932093,13.087885932093059
1247,1374.6132032523062,127.61320325230622
1456,1397.4083766279746,58.591623372025424
1310,1017.8114887253354,292.1885112746646
1446,1429.4324193066018,16.567580693398213
1747,1652.5465703238879,94.45342967611214
1500,1475.4417758026589,24.558224197341133
1519,1500.7535865438645,18.246413456135542
788,738.1777610541785,49.82223894582148
1622,1493.418889339696,128.58111066030392
1244,1314.0290995289047,70.02909952890468
167,203.35699310924338,36.356993109243376
281,400.7417877002382,119.7417877002382
462,390.9743586115824,71.02564138841763
986,1023.7283925911318,37.72839259113175
1393,1420.0263169672583,27.026316967258253
1097,1280.4963836182903,183.49638361829034
153,109.14975939526948,43.850240604730516
997,1105.1723810990331,108.17238109903315
1599,1566.0531016122497,32.94689838775025
527,426.3774117997631,100.62258820023692
1550,1522.1725484909246,27.827451509075445
620,625.9440300109889,5.944030010988854
587,622.1663854547865,35.16638545478645
1533,1441.067606437317,91.93239356268305
250,271.18498351464564,21.184983514645637
255,305.4349101551337,50.43491015513371
1699,1574.3182898312907,124.68171016870929
474,491.0871082653691,17.087108265369125
772,771.7162647509997,0.28373524900030134
1505,1487.5791418971353,17.420858102864713
872,909.9932177295743,37.993217729574326
139,171.8856962171999,32.88569621719989
1212,1306.0436256515977,94.04362565159772
511,527.5173855846488,16.517385584648764
47,80.17451710328305,33.17451710328305
268,272.26878494806056,4.268784948060556
1405,1429.1381793697901,24.138179369790123
1466,1476.5495548279976,10.549554827997554
1403,1420.3639885466594,17.363988546659357
768,666.4456811478418,101.55431885215819
1330,1337.1325002055091,7.132500205509132
1018,1079.9721063548143,61.97210635481429
125,142.96606623994035,17.966066239940346
190,233.23941314469448,43.23941314469448
1377,1368.1593350320447,8.840664967955263
181,154.99896079908171,26.001039200918285
1264,1240.4344261602023,23.565573839797707
1458,1408.1776728786986,49.82232712130144
1671,1497.5214735564368,173.47852644356317
889,1078.98621381885,189.98621381885005
743,710.9941304972801,32.00586950271986
137,167.4102181940574,30.410218194057393
49,82.80612610852097,33.80612610852097
1678,1661.7551179891414,16.244882010858646
820,869.3998935423438,49.39989354234376
1432,1453.382087746256,21.382087746256047
649,701.7078032059223,52.707803205922346
1613,1645.881250709416,32.88125070941601
923,932.8611593792361,9.861159379236142
351,327.63102938721045,23.368970612789553
933,1025.0200527928903,92.02005279289028
85,95.86490860790855,10.864908607908546
133,87.19586526886724,45.80413473113276
959,985.0406529601534,26.040652960153352
1406,1358.6805459082957,47.3194540917043
336,311.0225340056778,24.977465994322188
1530,1471.4565328506483,58.54346714935173
1219,1320.606840547843,101.60684054784292
259,241.40000938706066,17.599990612939337
975,990.6181837852274,15.618183785227416
1538,1485.4862809055116,52.51371909448835
636,701.4680252206911,65.46802522069106
1553,1582.3770795459527,29.37707954595271
1349,1257.45471551826,91.54528448174005
1567,1763.7522777894894,196.75227778948943
82,15.789624142744174,66.21037585725583
758,767.1982728236324,9.198272823632351
269,206.357389567734,62.642610432266
37,-6.795543772634801,43.7955437726348
974,990.2268330543607,16.226833054360668
121,179.69501693286247,58.69501693286247
1284,1254.3631529139261,29.636847086073885
1349,1401.7094425904745,52.70944259047451
864,899.2577202509243,35.25772025092431
72,105.8524755310525,33.852475531052505
68,91.91016768839245,23.91016768839245
836,752.8770198772725,83.12298012272754
120,121.3447144679127,1.344714467912695
97,106.15005037279411,9.150050372794112
1124,1116.7043531801507,7.295646819849253
1625,1706.4212799177606,81.42127991776056
147,155.65509535446847,8.655095354468472
665,662.5824773947082,2.417522605291765
1534,1515.2292376914274,18.770762308572557
213,206.42468372560006,6.575316274399938
322,319.14921142213063,2.8507885778693662
268,188.58845567200603,79.41154432799397
119,58.66642450087943,60.33357549912057
218,216.61117912578425,1.388820874215753
88,125.63317172835195,37.633171728351954
1598,1692.7355226041739,94.73552260417387
118,141.34999050021588,23.34999050021588
114,155.34147807304328,41.34147807304328
1436,1417.8250034494374,18.174996550562582
168,152.0371184194288,15.962881580571207
1659,1683.1630659406362,24.163065940636216
1354,1392.3109782056115,38.31097820561149
207,218.6624366127529,11.662436612752913
1636,1544.8125755826331,91.18742441736686
52,35.458041803931906,16.541958196068094
164,193.40221940125934,29.402219401259345
1567,1558.4370728522188,8.562927147781238
1014,993.789365623751,20.210634376249004
109,92.54121573522912,16.458784264770884
1143,1233.9112958372639,90.91129583726388
424,560.9041831511735,136.90418315117347
300,327.916271165034,27.916271165034004
1629,1530.8718305826103,98.1281694173897
146,118.44137120521054,27.558628794789456
1578,1644.7254016956058,66.7254016956058
581,618.3298219508237,37.32982195082366
1658,1576.982856780476,81.01714321952409
845,1104.1992122089825,259.19921220898254
574,533.2162930651989,40.7837069348011
1751,1752.0052629296415,1.0052629296415034
1247,990.2149026830658,256.7850973169342
506,579.6678304117668,73.66783041176677
1393,1659.672497495434,266.6724974954341
1128,1184.8473012844856,56.84730128448564
1000,982.0316679322822,17.968332067717824
1584,1441.6687812245023,142.33121877549775
516,488.86075361384167,27.139246386158334
984,974.8358683822279,9.164131617772114
1379,1312.362243171955,66.63775682804499
674,682.3185617497593,8.318561749759283
201,143.63884465797184,57.361155342028155
81,77.87045107231665,3.129548927683345
877,1171.1527456528174,294.15274565281743
1572,1569.0103859202952,2.989614079704779
88,28.085979521643367,59.91402047835663
1582,1465.7123576931315,116.28764230686852
1428,1367.4908887622205,60.50911123777951
1204,1254.7489077299283,50.748907729928305
1462,1471.928390780514,9.928390780514064
1418,1337.288161464745,80.71183853525508
951,1099.5163354208119,148.51633542081186
1518,1424.5482554490923,93.45174455090773
862,889.7581797292958,27.75817972929576
1172,1310.7513493287697,138.75134932876972
1314,1276.2406709217944,37.75932907820561
726,660.2480064503632,65.75199354963684
197,180.45615107789513,16.54384892210487
1404,1224.8540764596767,179.14592354032334
1495,1328.7774796916083,166.22252030839172
1530,1670.0115658801005,140.01156588010053
674,683.9120915583097,9.912091558309726
1573,1541.236972769706,31.76302723029403
324,473.7010667811452,149.7010667811452
905,1114.3907956613878,209.39079566138776
811,919.3149626425477,108.3149626425477
845,943.7081263279277,98.70812632792774
195,104.27988289296968,90.72011710703032
168,167.5207113647532,0.4792886352468031
1044,1149.3382032515735,105.33820325157353
645,660.3071679338448,15.307167933844767
88,91.44893062813219,3.4489306281321888
1538,1492.3577858364517,45.64221416354826
1543,1459.484656811811,83.51534318818904
173,189.6813453785162,16.6813453785162
1358,1364.2418315755153,6.241831575515334
1086,1168.1995492498618,82.19954924986178
638,574.5306611545344,63.469338845465586
630,617.6434700972932,12.356529902706825
1475,1440.3950363384752,34.604963661524835
919,964.2814003069468,45.28140030694681
1131,1257.0795070818453,126.07950708184535
139,153.06447794017902,14.064477940179017
208,258.84598381390344,50.845983813903445
1498,1422.093774740069,75.90622525993103
693,721.1503937964866,28.150393796486583
718,700.0093905772609,17.990609422739112
362,419.9103461909692,57.91034619096922
1494,1375.0730980652056,118.92690193479439
145,154.33885119340744,9.338851193407436
1406,1348.2821301915228,57.71786980847719
1233,1325.1459408166443,92.14594081664427
1244,1365.9519789384922,121.95197893849218
1159,1179.9906683062782,20.990668306278167
78,111.08264107277466,33.08264107277466
1175,968.4542622804813,206.54573771951868
52,-1.057694729189052,53.05769472918905
1022,1031.5197531967683,9.519753196768306
1526,1525.7229006229522,0.27709937704776166
1285,1308.9328448881633,23.932844888163345
684,732.5957125570751,48.5957125570751
33,-20.956744001378866,53.956744001378866
1158,1230.804341288814,72.80434128881393
1608,1557.4554538461744,50.54454615382565
647,572.0788708239119,74.92112917608813
198,242.3274743637529,44.32747436375291
1437,1361.8767337755407,75.12326622445926
357,443.9248140896537,86.9248140896537
1404,1477.1789932295378,73.17899322953781
1487,1417.428002755417,69.57199724458292
1533,1456.1338433273254,76.8661566726746
1578,1505.4852826564163,72.5147173435837
1363,1335.2497188040263,27.750281195973685
1378,1408.895338495135,30.895338495135093
1522,1512.0145453560372,9.98545464396284
1560,1487.4675132686461,72.53248673135386
1031,1068.6544871446135,37.65448714461354
690,759.1657642777807,69.16576427778068
397,460.3949705993307,63.39497059933069
126,102.1063257896775,23.8936742103225
1672,1632.8104119007203,39.18958809927972
321,284.01609020793796,36.983909792062036
1655,1739.6704488638193,84.67044886381927
692,748.6488676272891,56.648867627289064
733,697.1262050842982,35.87379491570175
1471,1432.6247731569392,38.37522684306077
119,86.06140485560479,32.93859514439521
318,390.5236981662783,72.52369816627828
1396,1488.1766031358943,92.17660313589431
971,984.2524841959819,13.252484195981879
1337,1453.4743893783138,116.47438937831384
568,589.8894260535455,21.88942605354555
1010,1044.9828540560393,34.98285405603929
222,226.1207583782084,4.120758378208393
401,523.2201042682822,122.22010426828217
1116,1047.6022740365845,68.3977259634155
212,226.16115102062054,14.161151020620537
103,50.45225012961555,52.54774987038445
120,145.82124508808226,25.821245088082264
1480,1574.7152356448637,94.7152356448637
1001,950.8448105616208,50.15518943837924
179,204.72226634697404,25.72226634697404
1403,1391.5611183664173,11.438881633582696
1272,1311.7945055450318,39.794505545031825
999,1086.8275519317765,87.8275519317765
1443,1506.6236080154922,63.62360801549221
1544,1513.385245773648,30.614754226352034
1373,1425.1350301285265,52.13503012852652
517,532.0671482968075,15.067148296807545
1167,1173.062892830443,6.062892830442934
143,111.38838363944478,31.611616360555217
153,63.53531126198209,89.46468873801791
292,311.6287414679721,19.628741467972077
284,324.8589685575639,40.85896855756391
295,342.65449048052847,47.654490480528466
1257,1294.2348316401092,37.23483164010918
746,667.7915480748203,78.2084519251797
1401,1235.0481381883214,165.95186181167855
1064,1311.4994691959737,247.4994691959737
1319,1241.895239732134,77.10476026786591
1604,1567.9029237027278,36.097076297272224
1321,1348.1746162282727,27.174616228272725
1446,1660.4764815229173,214.4764815229173
898,936.6814850666259,38.681485066625896
1346,1278.1907257079242,67.80927429207577
776,851.8849972981436,75.88499729814362
1377,1331.9146118082972,45.085388191702805
644,679.5940792811537,35.594079281153654
1393,1368.7608702945945,24.239129705405503
1049,1043.5450023222106,5.454997677789379
1171,1367.935641782983,196.9356417829831
606,683.486835768181,77.48683576818098
1434,1692.120176465387,258.120176465387
687,584.8222605939695,102.17773940603047
973,1035.3317755551036,62.331775555103604
1074,969.0281208300387,104.97187916996131
1412,1382.8201533675772,29.179846632422823
173,219.50874442083193,46.50874442083193
164,178.07650699124815,14.076506991248152
1007,1218.853719681958,211.85371968195795
1236,1203.458183336345,32.54181666365503
